respondentId,v38,v39,v63,v102,v103,v104,v105,v106,v107,v143,v144,v185,v186,v187,v188,v199,v200,v201,v202,v203,v149,v159,v150,v152,v153,v160,v154,v155,v156,v157,v158,v163
31957,0.33,0.0,1.0,0.11,1.0,0.78,1.0,1.0,1.0,0.0,0.78,0.0,0.44,0.56,1.0,0.25,0.75,1.0,0.25,0.75,0.78,0.78,0.0,0.0,1.0,0.67,1.0,1.0,0.78,0.0,0.44,0.44
31958,0.89,0.78,0.44,0.44,1.0,0.67,1.0,0.33,0.33,0.44,0.11,0.22,0.78,1.0,0.89,0.75,0.75,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.44,0.0,0.44,0.89,0.78,0.44,0.22,0.89
31959,1.0,1.0,1.0,0.78,1.0,0.44,1.0,0.0,0.0,0.44,0.0,0.0,0.56,0.56,0.44,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0
31960,0.78,0.44,0.0,0.44,0.67,0.11,0.78,0.89,0.56,0.44,0.33,0.0,0.67,0.89,0.22,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.22,0.0,0.0,0.0,0.44,0.44,0.89,0.0,0.0,0.44
31961,0.78,0.89,0.33,0.44,0.44,0.56,0.33,0.33,0.33,0.44,0.22,0.56,0.67,0.56,0.33,0.0,0.75,0.25,0.75,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.78,0.78,0.78,0.0,0.0,0.0
31962,0.78,0.67,0.56,0.78,0.67,0.33,0.67,0.22,0.67,0.67,0.33,0.78,0.78,0.89,0.33,0.75,0.75,0.0,0.25,0.25,0.22,0.0,0.22,0.0,0.78,0.67,0.56,0.78,0.78,0.67,0.67,0.56
31963,0.67,0.67,0.78,0.67,0.78,0.89,0.78,0.89,0.78,0.67,0.67,0.89,0.89,0.89,0.89,0.75,0.25,0.75,0.75,0.75,0.22,0.11,0.0,0.11,0.78,0.11,0.22,0.22,0.11,0.22,0.11,0.22
31964,1.0,1.0,0.0,0.67,0.33,0.56,1.0,0.56,0.67,0.78,0.78,0.0,0.0,0.0,0.78,0.75,0.75,0.25,0.25,0.25,0.0,0.11,0.0,0.0,1.0,0.0,0.78,1.0,1.0,0.11,0.0,0.0
31965,0.33,0.78,0.89,0.78,0.56,0.67,0.56,0.56,0.67,0.89,0.67,0.44,0.78,0.78,0.33,1.0,0.5,0.75,0.25,0.5,0.0,0.33,0.11,0.11,0.78,0.33,0.67,0.78,0.89,0.33,0.22,0.0
31966,0.44,0.67,0.44,0.22,0.56,0.67,0.56,0.78,0.67,0.44,0.11,0.56,0.33,0.56,0.56,0.5,0.0,1.0,1.0,0.25,0.0,0.22,0.0,0.0,0.0,0.0,0.11,0.22,0.22,0.0,0.22,0.0
31967,1.0,1.0,1.0,0.78,1.0,1.0,1.0,0.11,0.56,0.44,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.75,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.89,0.0
31968,0.67,0.56,0.67,0.78,0.67,0.67,0.44,0.44,0.44,0.67,0.44,0.33,0.33,0.44,0.67,0.75,1.0,0.0,0.0,0.25,0.44,0.78,0.67,0.56,0.33,0.67,0.44,0.67,0.44,0.22,0.33,1.0
31969,1.0,0.78,0.11,0.56,0.78,1.0,1.0,0.33,0.56,0.89,0.78,0.56,1.0,1.0,0.0,0.75,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.44,0.44,1.0,0.44,1.0,0.11,0.0,0.44
31970,0.78,0.78,0.0,0.22,0.22,0.11,0.78,0.78,0.78,0.89,0.78,0.56,0.56,0.78,0.56,0.75,0.75,0.25,0.0,0.0,0.22,0.22,0.11,0.0,1.0,0.44,1.0,1.0,1.0,1.0,0.78,0.0
31971,0.89,0.56,0.89,0.0,0.11,0.89,0.33,0.0,0.0,0.44,0.33,0.33,0.33,0.33,0.33,0.25,0.75,0.75,0.25,0.25,0.56,0.44,0.56,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.22,0.11
31972,1.0,1.0,0.0,0.33,0.78,0.78,0.67,0.89,0.56,0.78,0.33,0.0,0.78,0.78,0.22,0.75,0.75,0.75,0.0,0.5,0.0,0.22,0.0,0.0,1.0,0.0,1.0,1.0,0.22,0.78,1.0,0.0
31973,0.78,0.44,0.0,0.44,1.0,1.0,0.56,0.0,0.0,0.67,0.56,0.67,1.0,0.78,1.0,0.75,0.25,0.25,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.44
31974,0.67,0.78,0.0,0.22,0.22,1.0,0.78,1.0,0.56,0.56,0.0,0.67,0.78,1.0,0.0,0.75,0.75,0.5,0.75,0.25,0.0,0.44,0.0,0.0,1.0,0.89,0.89,0.89,0.67,0.22,0.89,0.89
31975,0.0,0.0,0.44,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31976,0.78,0.89,0.22,0.33,0.33,0.22,1.0,0.67,0.78,1.0,1.0,0.33,0.44,0.78,0.78,0.75,0.75,0.75,0.75,0.0,0.0,0.67,0.0,0.0,1.0,0.44,0.78,0.78,0.67,0.67,0.44,0.0
31977,1.0,1.0,1.0,0.78,1.0,0.56,0.0,0.22,1.0,0.0,0.0,0.22,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.67,0.0,0.0,0.22,0.56,1.0,0.0,0.22,0.0
31978,0.56,0.67,0.22,0.44,0.89,0.0,0.89,0.11,0.67,0.33,0.0,1.0,1.0,1.0,0.0,0.75,0.25,0.25,0.0,1.0,1.0,1.0,1.0,1.0,0.78,1.0,1.0,1.0,1.0,0.78,1.0,1.0
31979,0.56,0.56,0.0,0.0,0.22,0.22,0.33,0.78,0.22,0.22,0.0,0.11,0.11,0.11,0.89,1.0,1.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.78,0.89,0.78,0.78,0.89,0.89,0.89,0.0
31980,0.78,0.89,0.33,0.33,0.44,0.89,0.78,0.33,0.22,0.67,0.56,0.56,0.22,0.22,0.44,0.75,0.75,0.25,0.75,0.0,0.11,0.11,0.11,0.22,1.0,0.56,1.0,1.0,1.0,1.0,1.0,0.67
31981,0.44,0.67,0.44,0.44,1.0,0.0,0.56,0.0,0.56,0.44,0.56,0.56,0.78,1.0,0.22,0.5,0.0,1.0,1.0,0.75,0.0,0.22,0.0,0.22,0.22,0.0,0.33,0.11,0.33,0.56,0.33,0.0
31982,0.44,0.67,0.0,0.44,0.44,0.44,0.56,0.67,0.33,0.78,0.67,0.44,0.67,0.56,0.56,1.0,1.0,0.25,0.0,0.25,0.56,0.33,0.44,0.22,0.11,0.11,0.0,0.67,0.56,0.0,0.0,0.67
31983,1.0,0.78,0.44,0.44,0.33,1.0,0.89,0.22,0.89,0.67,0.44,0.11,0.11,0.89,0.89,1.0,0.25,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.44,0.44,0.44,0.44,0.44,0.44,0.0,1.0
31984,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.67,0.67,0.0,0.67,0.56,0.56,0.75,0.0,0.75,0.5,1.0,0.33,0.11,1.0,0.0,0.0,0.44,0.0,0.67,0.44,0.0,0.11,0.0
31985,0.56,0.67,0.67,0.0,0.33,0.0,0.33,1.0,0.22,0.78,0.44,0.56,0.56,0.56,0.0,0.5,0.75,0.5,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.22,0.0,0.22,0.0
31986,0.78,1.0,1.0,0.44,1.0,1.0,1.0,0.89,0.89,0.44,0.67,0.56,1.0,1.0,0.56,0.75,0.75,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.67,0.56,0.22,0.67,0.56,0.0,0.11,0.0
31987,0.67,0.67,0.44,0.56,0.78,0.56,0.67,0.67,0.56,0.44,0.56,0.44,0.78,0.78,0.56,0.75,0.75,0.25,0.25,0.25,0.0,0.0,0.11,0.0,0.89,0.44,0.44,0.44,0.44,0.33,0.44,0.0
31988,1.0,0.89,0.67,0.44,0.11,0.11,0.78,0.78,0.11,0.67,0.56,0.0,0.22,0.67,0.89,0.75,1.0,0.5,0.0,0.0,0.11,0.11,0.0,0.0,0.67,0.44,0.67,0.78,0.67,0.0,0.56,0.22
31989,1.0,0.78,0.0,0.11,0.22,0.44,0.67,0.89,0.78,0.89,0.89,0.11,0.56,0.56,0.33,0.25,0.75,0.5,0.0,0.25,0.0,0.11,0.11,0.0,1.0,1.0,0.89,1.0,0.89,0.56,0.22,0.11
31990,0.78,0.78,0.67,0.44,0.89,0.56,0.67,0.56,0.67,0.33,0.44,0.56,0.56,0.56,0.56,0.75,0.5,0.75,0.5,0.25,0.56,0.56,0.78,0.22,0.22,0.67,0.78,1.0,1.0,0.0,0.56,0.11
31991,0.89,0.78,1.0,0.22,0.33,0.56,0.33,1.0,0.67,0.89,0.67,0.56,0.56,0.33,0.11,0.25,0.25,0.75,0.5,0.75,0.11,0.11,0.0,0.22,0.0,0.0,0.0,0.11,0.56,0.11,0.11,0.33
31992,0.67,0.56,1.0,0.56,0.22,0.44,0.67,0.33,0.22,0.33,0.22,0.89,0.11,0.22,0.67,0.75,0.75,0.5,0.5,0.75,0.56,0.0,0.44,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
31993,1.0,0.78,0.44,0.67,0.67,0.56,0.89,0.22,0.89,1.0,0.33,0.56,0.78,0.78,0.44,0.25,0.25,0.75,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
31994,0.44,0.67,1.0,0.67,0.22,0.33,0.89,0.0,0.22,0.78,0.78,0.0,0.22,0.22,0.0,0.75,0.25,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
31995,0.44,0.44,0.11,0.11,0.0,0.56,0.78,1.0,0.33,0.22,0.0,1.0,0.56,1.0,0.0,0.5,0.25,0.25,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.56,0.0
31996,0.44,0.89,1.0,0.56,0.0,1.0,1.0,0.0,0.0,1.0,0.44,0.56,0.56,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31997,1.0,1.0,0.22,0.44,1.0,0.33,1.0,0.33,0.33,0.56,0.33,0.89,0.22,0.22,0.11,0.5,0.0,0.75,1.0,0.75,0.22,0.33,0.0,0.22,0.0,0.78,0.11,0.78,0.22,0.0,0.11,0.11
31998,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.56,0.0,0.0,0.0,0.56,0.0,1.0,0.75,0.25,0.75,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0
31999,0.78,1.0,0.22,0.56,0.67,0.33,0.0,0.89,0.0,0.11,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,1.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.78,0.56,0.0,1.0
32000,1.0,0.67,0.44,0.44,0.0,0.78,1.0,0.56,0.56,0.78,0.78,1.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.44,0.22,0.44,0.44,0.67,0.0,0.44,0.0
32001,0.78,0.89,0.44,0.78,0.78,0.67,0.67,0.56,0.78,0.89,0.78,0.78,0.89,1.0,0.44,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.44,0.0,0.44,0.44,0.44,0.11,0.0,0.0
32002,1.0,0.89,1.0,0.22,0.0,0.56,0.0,0.0,0.0,0.56,0.56,0.56,0.56,0.56,0.56,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.44,0.0
32003,1.0,0.0,0.0,0.33,0.67,1.0,0.78,0.78,0.78,0.56,0.89,0.78,0.56,0.56,0.56,0.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.44,0.0,0.33,0.33,0.44,0.11,0.11,0.0
32004,0.67,0.56,0.22,0.22,0.33,0.67,0.78,0.22,0.11,0.33,0.67,0.56,0.56,0.56,0.44,0.75,0.5,0.25,0.5,0.25,0.11,0.22,0.11,0.22,0.44,0.67,0.33,0.56,0.67,0.44,0.67,0.11
32005,1.0,1.0,0.0,0.67,0.78,0.67,0.89,0.22,0.78,1.0,0.89,0.0,0.67,0.67,0.33,0.75,1.0,0.25,0.0,0.75,0.11,0.0,0.0,0.0,1.0,0.22,1.0,1.0,0.67,0.89,0.22,0.0
32006,0.89,0.0,0.78,0.44,0.78,0.78,0.56,0.78,0.67,0.11,0.11,0.67,0.56,0.56,0.56,0.75,0.75,0.75,0.75,0.75,0.11,0.0,0.11,0.11,0.0,0.89,0.0,0.22,0.44,0.11,0.11,0.11
32007,1.0,1.0,0.0,0.22,1.0,1.0,1.0,0.56,0.56,0.22,0.44,0.0,0.0,0.56,1.0,0.75,0.5,0.75,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.89,0.0,0.0,1.0
32008,0.89,0.78,0.89,0.44,1.0,0.0,0.89,0.67,0.89,0.67,0.44,0.78,0.67,0.56,0.22,0.5,0.25,1.0,0.75,0.5,0.11,0.33,0.11,0.11,0.0,0.22,0.78,0.89,0.22,0.0,0.44,0.22
32009,0.78,0.78,0.44,0.67,0.78,0.78,0.89,0.78,0.67,0.56,0.78,0.56,0.78,0.89,0.11,0.5,1.0,0.5,0.25,0.75,0.11,0.22,0.11,0.11,0.44,0.44,0.56,0.56,0.33,0.44,0.33,0.0
32010,0.67,0.67,0.0,0.56,0.56,0.56,0.56,0.56,0.67,0.89,0.56,0.33,0.56,0.56,0.44,0.75,0.75,0.0,0.5,0.0,0.67,0.22,0.33,0.22,0.89,0.44,0.89,1.0,0.89,0.89,0.89,0.44
32011,0.78,0.78,0.44,0.33,1.0,0.22,1.0,0.44,0.22,0.78,0.67,0.22,0.44,0.22,0.56,0.75,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.44,0.44,0.44,1.0,0.44,0.44,0.44,0.78
32012,0.89,0.67,1.0,0.89,0.0,0.67,0.89,0.0,0.11,0.89,0.78,1.0,0.78,0.56,0.11,0.75,0.25,0.75,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0
32013,1.0,0.67,1.0,0.56,0.0,0.22,1.0,1.0,1.0,1.0,0.56,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.67,1.0,0.22,0.0,1.0
32014,0.78,1.0,0.56,0.56,0.44,0.56,0.56,0.33,0.67,0.56,0.44,0.44,0.67,0.67,0.44,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.22,0.33,0.22,0.0,0.0,0.0
32015,0.67,0.56,0.0,0.44,0.0,0.67,1.0,0.0,1.0,0.56,0.0,1.0,1.0,1.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.44,0.44,0.67,0.0,0.33,0.0
32016,1.0,0.44,1.0,0.44,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32017,0.44,0.44,0.0,0.44,1.0,0.44,0.0,0.78,0.67,0.67,0.22,0.44,0.89,0.78,0.0,0.5,0.75,0.25,0.75,0.5,0.67,0.44,0.67,0.33,0.89,0.89,0.78,0.44,1.0,0.44,1.0,0.67
32018,0.89,0.67,0.67,0.44,0.33,1.0,0.56,0.44,0.11,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.25,0.75,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.89,0.0,0.0,1.0
32019,0.78,0.89,1.0,0.0,0.56,0.78,1.0,1.0,0.44,0.67,0.44,0.56,0.0,0.11,0.56,0.0,0.0,1.0,1.0,0.75,0.44,1.0,1.0,0.0,0.78,0.56,0.78,1.0,0.0,0.0,0.0,1.0
32020,0.67,0.67,0.33,0.44,0.33,0.67,0.56,0.22,0.56,0.67,0.56,0.78,0.22,0.56,0.78,0.25,0.75,0.75,0.25,0.25,0.11,0.67,0.0,0.0,1.0,0.44,1.0,1.0,0.78,0.0,0.44,0.0
32021,0.78,0.56,1.0,0.78,0.44,1.0,1.0,0.67,0.67,1.0,0.78,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.78,1.0,0.67,0.0,0.56,0.0
32022,0.44,0.89,0.44,0.44,1.0,1.0,0.78,0.0,1.0,0.22,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.44,1.0,0.89,0.0,0.44,1.0
32023,0.78,0.89,0.78,0.89,0.22,0.11,0.67,0.56,0.56,0.0,0.0,1.0,1.0,1.0,0.22,0.75,0.25,0.75,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.44,0.78
32024,0.11,0.56,0.11,1.0,0.0,0.78,0.89,0.0,0.89,0.0,0.11,0.0,0.0,0.22,0.78,0.75,0.25,0.5,0.75,0.5,0.0,0.11,0.0,0.22,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
32025,0.67,1.0,0.0,0.67,0.89,0.78,0.89,0.0,1.0,0.56,0.22,0.22,1.0,1.0,0.11,0.5,0.25,0.25,0.5,0.0,0.0,0.0,0.22,0.0,0.67,0.44,0.78,0.78,0.89,0.44,0.44,0.67
32026,0.78,0.78,0.11,0.78,0.89,0.89,0.89,0.22,0.89,0.78,0.78,0.22,0.44,0.67,0.78,0.5,0.5,0.25,0.25,0.5,0.11,0.11,0.0,0.0,0.78,0.67,0.78,0.78,0.89,0.89,0.67,0.67
32027,1.0,0.78,0.89,0.22,0.56,0.0,1.0,0.22,0.67,0.0,0.33,0.44,0.22,0.11,1.0,1.0,0.25,1.0,0.25,1.0,0.0,0.56,0.89,0.0,0.0,0.0,0.0,0.33,0.11,0.11,0.0,0.11
32028,0.11,0.78,1.0,0.67,0.78,0.44,0.89,0.11,0.22,0.33,0.67,0.89,0.89,0.44,0.67,0.25,0.5,0.75,1.0,0.5,0.11,0.89,0.67,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.22
32029,0.78,0.78,0.0,0.44,0.33,0.78,0.56,0.56,0.56,0.44,0.44,0.56,0.67,0.56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.44,1.0,1.0,1.0,0.0,0.44
32030,0.78,0.67,0.33,0.22,0.33,0.22,0.89,0.44,0.22,0.78,0.89,0.22,0.44,0.67,0.44,0.75,0.75,0.25,0.25,0.0,0.0,0.44,0.0,0.0,1.0,0.44,0.89,1.0,1.0,0.33,0.56,0.0
32031,0.22,0.22,0.0,0.44,0.33,0.89,0.78,0.89,0.56,0.11,0.11,0.67,0.67,0.89,0.56,0.5,0.25,0.75,0.5,0.5,0.11,0.11,0.11,0.11,0.11,0.11,0.78,0.78,0.67,0.11,0.11,0.78
32032,0.44,0.67,1.0,0.0,0.0,0.67,0.56,0.0,0.78,0.44,0.44,0.56,0.78,0.0,1.0,1.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32033,0.89,0.89,1.0,0.67,0.89,0.78,0.78,0.44,0.56,0.78,0.67,0.11,0.67,0.67,0.33,0.5,1.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.33,0.0,0.11,0.44,0.0,0.11,0.0,0.0
32034,0.56,0.67,0.89,0.89,0.67,1.0,1.0,0.11,0.44,0.89,0.78,0.56,0.56,0.56,0.11,0.5,0.5,0.25,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.44
32035,0.67,0.89,0.89,0.78,0.78,0.44,0.67,0.11,0.78,0.89,0.78,0.67,0.67,0.33,0.11,0.5,0.75,0.5,0.25,0.25,0.0,0.11,0.0,0.0,1.0,0.0,0.56,0.22,0.78,0.0,0.0,0.0
32036,1.0,1.0,1.0,0.44,0.67,0.78,0.89,0.67,0.44,0.33,0.44,0.89,0.78,0.78,0.11,1.0,1.0,0.5,0.0,1.0,0.0,0.44,0.0,0.56,0.11,0.44,0.11,0.22,0.0,0.33,0.22,0.78
32037,0.89,0.78,0.33,0.56,0.44,0.22,1.0,0.22,0.78,0.33,0.56,0.78,0.67,0.78,0.67,0.75,0.75,0.0,0.75,0.25,0.11,0.33,0.22,0.0,0.56,0.22,0.22,0.44,0.78,0.56,0.33,0.44
32038,0.89,0.78,0.11,0.33,0.56,0.33,0.78,0.44,0.44,0.78,0.67,0.22,0.22,0.67,0.44,0.5,0.75,0.25,0.25,0.25,0.67,0.33,0.56,0.22,1.0,0.22,1.0,1.0,0.67,0.44,0.78,0.0
32039,0.44,0.44,0.56,0.56,0.33,0.67,0.56,0.56,0.33,0.44,0.44,0.78,0.78,0.78,0.44,0.5,0.5,0.5,0.5,0.5,0.11,0.11,0.11,0.11,0.11,0.44,0.56,0.56,0.56,0.11,0.22,0.78
32040,0.33,0.67,1.0,0.56,0.78,0.67,0.56,0.89,0.67,0.33,0.22,0.78,0.56,0.56,0.33,0.25,0.5,0.75,0.75,0.5,0.56,0.11,0.56,0.22,0.0,0.0,0.0,0.11,0.22,0.11,0.11,0.22
32041,0.89,0.78,0.0,0.22,0.56,0.33,0.33,0.78,0.22,0.89,0.89,0.56,0.56,0.56,0.78,0.5,0.75,0.75,0.25,0.5,0.22,0.44,0.11,0.0,1.0,0.56,0.89,1.0,0.89,0.89,0.89,0.0
32042,1.0,0.89,0.44,0.89,1.0,0.44,1.0,0.0,0.44,0.22,0.22,0.56,0.0,0.0,0.44,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.89,0.0,0.0,0.89,0.11
32043,1.0,1.0,0.56,0.44,0.22,0.22,0.56,0.89,0.22,0.33,0.33,1.0,1.0,1.0,0.56,0.0,0.5,0.5,0.0,0.75,0.22,0.56,0.22,0.56,0.56,0.22,0.67,0.78,0.78,0.56,0.56,0.0
32044,0.89,0.89,0.11,0.44,0.67,0.11,0.56,0.33,0.67,0.56,0.67,0.44,0.22,0.56,0.78,1.0,0.75,0.5,0.25,0.75,0.56,0.56,0.44,0.11,0.11,0.44,0.11,0.11,0.11,0.11,0.0,0.0
32045,0.78,1.0,0.56,0.44,0.78,0.56,0.56,0.56,0.56,0.67,0.89,0.56,0.89,0.78,0.22,0.5,0.5,0.25,0.25,0.25,0.44,0.44,0.0,0.0,1.0,0.44,0.44,0.44,0.44,0.22,0.0,0.44
32046,0.89,0.78,0.78,0.56,0.67,0.67,0.56,0.22,0.56,0.56,0.56,0.22,0.56,0.67,0.11,0.5,1.0,0.25,0.0,0.25,0.11,0.11,0.11,0.11,0.33,0.33,0.89,0.78,0.78,0.0,0.11,0.22
32047,0.67,0.67,0.67,0.44,0.78,1.0,1.0,0.89,0.44,0.22,0.22,0.33,0.56,0.56,0.67,0.5,0.5,0.25,0.25,0.25,0.0,0.44,0.0,0.0,0.78,0.78,0.78,0.78,0.67,0.67,0.78,1.0
32048,0.89,1.0,0.67,0.44,0.0,0.22,0.11,0.11,0.0,1.0,1.0,0.0,0.33,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.33,0.0,0.0,0.0,0.44,0.44,1.0,0.0,1.0,1.0
32049,0.22,0.67,0.78,0.56,0.56,0.44,0.67,0.67,0.33,0.33,0.11,0.33,0.67,0.67,0.33,0.5,0.75,0.5,0.25,0.75,0.78,0.44,0.11,0.0,0.0,0.0,0.33,0.67,0.44,0.0,0.0,0.56
32050,0.78,0.89,1.0,0.67,0.78,0.78,0.67,0.22,0.78,0.56,0.56,0.33,0.33,0.33,0.33,0.75,0.25,0.5,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.22,0.67,1.0,1.0,0.22,0.56,0.11
32051,0.89,1.0,1.0,0.44,0.78,0.33,0.89,0.33,0.22,0.89,0.78,0.78,0.11,0.67,0.44,0.75,0.75,0.75,0.25,0.25,0.44,0.78,0.0,0.0,1.0,0.0,1.0,1.0,0.78,0.22,0.89,0.0
32052,0.44,0.44,0.0,0.44,0.33,0.78,0.56,0.33,0.56,0.67,0.33,0.44,0.33,0.56,0.44,0.0,0.25,0.5,0.75,0.75,0.44,0.67,0.44,0.11,0.0,0.11,0.0,0.22,0.33,0.22,0.22,0.33
32053,0.67,0.78,0.22,0.44,0.44,0.56,0.67,0.33,0.56,0.67,0.56,0.33,1.0,0.67,0.22,0.75,0.25,0.25,1.0,0.0,0.22,0.22,0.11,0.11,1.0,0.11,0.67,1.0,0.78,0.33,0.22,0.11
32054,0.89,0.89,0.56,0.44,0.78,0.89,0.78,0.22,0.67,0.78,0.78,0.56,0.89,1.0,0.22,0.25,0.5,0.5,0.5,0.5,0.0,0.11,0.0,0.0,0.44,0.22,0.33,0.33,0.44,0.44,0.11,0.22
32055,1.0,0.67,0.78,0.78,0.33,0.44,0.44,0.22,0.44,0.67,0.78,0.22,0.44,0.33,0.22,0.5,0.25,0.25,0.25,0.75,0.78,0.44,0.67,0.44,0.44,0.33,0.33,0.33,0.89,0.78,0.67,0.44
32056,0.67,0.56,0.67,0.67,0.56,0.44,0.89,0.56,0.78,0.78,0.78,0.89,1.0,0.78,0.11,0.5,0.75,0.25,0.25,1.0,0.22,0.0,0.0,0.0,0.67,0.33,0.67,0.67,0.0,0.0,0.11,0.44
32057,0.67,0.0,1.0,0.89,0.33,0.11,1.0,0.11,0.11,0.78,0.78,0.67,0.67,0.44,0.89,0.5,0.75,0.25,1.0,0.25,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11
32058,0.44,0.78,1.0,0.78,0.0,0.67,0.67,0.67,0.44,1.0,0.78,0.0,1.0,0.89,0.22,0.25,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32059,1.0,1.0,1.0,1.0,0.0,0.56,1.0,1.0,0.56,0.33,0.44,0.33,0.0,0.56,0.89,0.75,0.0,0.75,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44,1.0
32060,1.0,0.78,0.0,0.78,0.56,0.78,0.89,0.56,0.56,0.89,0.44,0.56,0.56,0.56,0.56,0.75,0.75,0.0,0.0,0.25,0.0,0.11,0.0,0.0,1.0,0.67,1.0,1.0,0.78,0.44,0.89,0.67
32061,1.0,0.89,1.0,0.44,0.0,0.44,0.78,0.0,0.44,0.56,0.56,0.56,0.56,0.56,0.56,1.0,0.75,0.25,0.75,0.25,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0
32062,0.67,0.78,0.78,0.67,0.22,0.44,0.22,0.44,0.56,0.67,0.67,0.56,0.33,0.33,0.44,0.75,0.5,0.5,0.75,0.25,0.0,0.44,0.33,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.0,0.33
